FL_DATE,CARRIER,CARRIER_NAME,FL_NUM,ORIGIN_AIRPORT,ORIGIN_CITY_NAME,DEST_AIRPORT,DEST_CITY_NAME,DEP_TIME,ARR_TIME,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/13/2017,F9,Frontier Airlines Inc.,1310,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",657,1104,0,,156,1197,,,,,
1/13/2017,F9,Frontier Airlines Inc.,1285,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1558,1756,0,,143,888,3,0,17,0,0
1/13/2017,NK,Spirit Air Lines,219,Chicago O'Hare International,"Chicago, IL",Hartsfield-Jackson Atlanta International,"Atlanta, GA",1438,1731,0,,87,606,,,,,
1/13/2017,NK,Spirit Air Lines,223,Chicago O'Hare International,"Chicago, IL",Southwest Florida International,"Fort Myers, FL",1550,1935,0,,143,1120,,,,,
1/13/2017,NK,Spirit Air Lines,224,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",538,846,0,,87,733,,,,,
1/13/2017,NK,Spirit Air Lines,245,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",1523,1723,0,,219,1514,,,,,
1/13/2017,NK,Spirit Air Lines,295,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1842,2120,0,,135,925,,,,,
1/13/2017,NK,Spirit Air Lines,357,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",926,1222,0,,243,1514,0,0,58,0,0
1/13/2017,NK,Spirit Air Lines,368,Chicago O'Hare International,"Chicago, IL",Baltimore/Washington International Thurgood Marshall,"Baltimore, MD",807,1041,0,,76,622,,,,,
1/13/2017,NK,Spirit Air Lines,409,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",505,858,0,,156,1182,,,,,
1/13/2017,NK,Spirit Air Lines,425,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",1941,2333,0,,146,1182,0,0,76,0,0
1/13/2017,NK,Spirit Air Lines,478,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1209,1420,0,,154,888,0,0,21,0,0
1/13/2017,NK,Spirit Air Lines,563,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",1039,1327,0,,266,1723,0,0,18,0,0
1/13/2017,OO,SkyWest Airlines Inc.,3066,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",1702,1923,0,,52,235,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3070,Chicago O'Hare International,"Chicago, IL",Bishop International,"Flint, MI",649,849,0,,32,223,533,0,0,0,0
1/13/2017,OO,SkyWest Airlines Inc.,3078,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1041,1328,0,,139,925,26,0,4,0,0
1/13/2017,OO,SkyWest Airlines Inc.,3079,Chicago O'Hare International,"Chicago, IL",Salt Lake City International,"Salt Lake City, UT",1715,2020,0,,206,1250,3,0,34,0,12
1/13/2017,OO,SkyWest Airlines Inc.,3087,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1316,1613,0,,140,925,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3090,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",2136,2328,0,,37,235,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3091,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",2010,2259,0,,139,925,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3092,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",1220,1441,0,,49,235,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3093,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1508,1844,0,,91,719,0,0,26,0,0
1/13/2017,OO,SkyWest Airlines Inc.,3097,Chicago O'Hare International,"Chicago, IL",Gerald R. Ford International,"Grand Rapids, MI",1009,1201,0,,23,137,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3103,Chicago O'Hare International,"Chicago, IL",Fort Wayne International,"Fort Wayne, IN",1155,1348,0,,28,157,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3105,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",720,1024,0,,146,925,0,0,18,0,0
1/13/2017,OO,SkyWest Airlines Inc.,3111,Chicago O'Hare International,"Chicago, IL",Charlottesville Albemarle,"Charlottesville, VA",1328,1610,0,,76,566,1,0,0,0,85
1/13/2017,OO,SkyWest Airlines Inc.,3112,Chicago O'Hare International,"Chicago, IL",Charlottesville Albemarle,"Charlottesville, VA",1532,1813,0,,79,566,0,0,0,0,24
1/13/2017,OO,SkyWest Airlines Inc.,3113,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",845,921,0,,18,67,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3115,Chicago O'Hare International,"Chicago, IL",Wichita Dwight D Eisenhower National,"Wichita, KS",1110,1429,0,,102,588,80,0,81,0,0
1/13/2017,OO,SkyWest Airlines Inc.,3120,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",1847,1945,0,,18,67,0,0,10,0,102
1/13/2017,OO,SkyWest Airlines Inc.,3121,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",1825,1905,0,,16,67,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3122,Chicago O'Hare International,"Chicago, IL",Charlottesville Albemarle,"Charlottesville, VA",2144,28,0,,78,566,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3123,Chicago O'Hare International,"Chicago, IL",Wichita Dwight D Eisenhower National,"Wichita, KS",1315,1521,0,,109,588,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3124,Chicago O'Hare International,"Chicago, IL",Wichita Dwight D Eisenhower National,"Wichita, KS",2031,2242,0,,105,588,0,0,13,0,23
1/13/2017,OO,SkyWest Airlines Inc.,3125,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",1526,1604,0,,16,67,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3127,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",2122,2159,0,,16,67,0,0,0,0,76
1/13/2017,OO,SkyWest Airlines Inc.,3135,Chicago O'Hare International,"Chicago, IL",Green Bay Austin Straubel International,"Green Bay, WI",1156,1307,0,,34,173,0,0,15,0,0
1/13/2017,OO,SkyWest Airlines Inc.,3136,Chicago O'Hare International,"Chicago, IL",Fort Wayne International,"Fort Wayne, IN",1645,1835,0,,30,157,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3137,Chicago O'Hare International,"Chicago, IL",Capital Region International,"Lansing, MI",836,1031,0,,31,179,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3140,Chicago O'Hare International,"Chicago, IL",Green Bay Austin Straubel International,"Green Bay, WI",836,938,0,,34,173,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,3141,Chicago O'Hare International,"Chicago, IL",Dane County Regional-Truax Field,"Madison, WI",2202,2301,0,,28,108,0,0,8,0,12
1/13/2017,OO,SkyWest Airlines Inc.,3143,Chicago O'Hare International,"Chicago, IL",Blue Grass,"Lexington, KY",1555,1814,0,,50,323,0,0,6,0,40
1/13/2017,OO,SkyWest Airlines Inc.,3144,Chicago O'Hare International,"Chicago, IL",Nashville International,"Nashville, TN",1025,1231,0,,68,409,0,0,34,0,0
1/13/2017,OO,SkyWest Airlines Inc.,4478,Chicago O'Hare International,"Chicago, IL",Salt Lake City International,"Salt Lake City, UT",807,1043,0,,197,1250,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,4616,Chicago O'Hare International,"Chicago, IL",Salt Lake City International,"Salt Lake City, UT",1639,1933,0,,214,1250,0,0,15,0,0
1/13/2017,OO,SkyWest Airlines Inc.,4702,Chicago O'Hare International,"Chicago, IL",Cincinnati/Northern Kentucky International,"Cincinnati, OH",635,840,0,,44,264,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,4742,Chicago O'Hare International,"Chicago, IL",Salt Lake City International,"Salt Lake City, UT",1838,2121,0,,197,1250,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5003,Chicago O'Hare International,"Chicago, IL",Fort Wayne International,"Fort Wayne, IN",2059,2248,0,,27,157,42,0,0,0,48
1/13/2017,OO,SkyWest Airlines Inc.,5011,Chicago O'Hare International,"Chicago, IL",Fort Wayne International,"Fort Wayne, IN",726,915,0,,31,157,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5012,Chicago O'Hare International,"Chicago, IL",MBS International,"Saginaw/Bay City/Midland, MI",1344,1546,0,,37,222,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5016,Chicago O'Hare International,"Chicago, IL",Muskegon County,"Muskegon, MI",849,1048,0,,29,118,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5030,Chicago O'Hare International,"Chicago, IL",Duluth International,"Duluth, MN",900,1038,0,,71,397,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5060,Chicago O'Hare International,"Chicago, IL",Asheville Regional,"Asheville, NC",2032,2304,0,,72,536,0,0,0,0,63
1/13/2017,OO,SkyWest Airlines Inc.,5061,Chicago O'Hare International,"Chicago, IL",Houghton County Memorial,"Hancock/Houghton, MI",2057,2326,0,,52,360,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5062,Chicago O'Hare International,"Chicago, IL",Chippewa Valley Regional,"Eau Claire, WI",1310,1423,0,,52,269,41,0,0,0,13
1/13/2017,OO,SkyWest Airlines Inc.,5063,Chicago O'Hare International,"Chicago, IL",Fort Wayne International,"Fort Wayne, IN",1549,1748,0,,28,157,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5064,Chicago O'Hare International,"Chicago, IL",MBS International,"Saginaw/Bay City/Midland, MI",639,852,0,,50,222,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5069,Chicago O'Hare International,"Chicago, IL",Barkley Regional,"Paducah, KY",1446,,1,B,,342,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5070,Chicago O'Hare International,"Chicago, IL",Barkley Regional,"Paducah, KY",2126,,0,,,342,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5071,Chicago O'Hare International,"Chicago, IL",Abraham Lincoln Capital,"Springfield, IL",850,956,0,,40,174,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5072,Chicago O'Hare International,"Chicago, IL",Abraham Lincoln Capital,"Springfield, IL",2055,2150,0,,32,174,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5122,Chicago O'Hare International,"Chicago, IL",MBS International,"Saginaw/Bay City/Midland, MI",1704,1905,0,,39,222,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5136,Chicago O'Hare International,"Chicago, IL",Asheville Regional,"Asheville, NC",1341,1625,0,,81,536,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5141,Chicago O'Hare International,"Chicago, IL",Houghton County Memorial,"Hancock/Houghton, MI",1018,1251,0,,59,360,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5142,Chicago O'Hare International,"Chicago, IL",Duluth International,"Duluth, MN",2151,2323,0,,65,397,0,0,0,0,38
1/13/2017,OO,SkyWest Airlines Inc.,5143,Chicago O'Hare International,"Chicago, IL",Chippewa Valley Regional,"Eau Claire, WI",1921,2026,0,,47,269,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5145,Chicago O'Hare International,"Chicago, IL",Muskegon County,"Muskegon, MI",1735,1921,0,,25,118,92,0,0,0,0
1/13/2017,OO,SkyWest Airlines Inc.,5146,Chicago O'Hare International,"Chicago, IL",Abraham Lincoln Capital,"Springfield, IL",1546,1642,0,,37,174,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5168,Chicago O'Hare International,"Chicago, IL",Duluth International,"Duluth, MN",1218,1358,0,,69,397,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5185,Chicago O'Hare International,"Chicago, IL",Lincoln Airport,"Lincoln, NE",1211,1400,0,,89,466,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5199,Chicago O'Hare International,"Chicago, IL",City of Colorado Springs Municipal,"Colorado Springs, CO",1924,2130,0,,160,911,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5200,Chicago O'Hare International,"Chicago, IL",South Bend International,"South Bend, IN",1809,1948,0,,19,84,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5202,Chicago O'Hare International,"Chicago, IL",Cherry Capital,"Traverse City, MI",1556,1818,0,,39,224,0,0,12,0,28
1/13/2017,OO,SkyWest Airlines Inc.,5225,Chicago O'Hare International,"Chicago, IL",Indianapolis International,"Indianapolis, IN",1646,1845,0,,31,177,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5230,Chicago O'Hare International,"Chicago, IL",Raleigh-Durham International,"Raleigh/Durham, NC",2053,2344,0,,81,646,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5238,Chicago O'Hare International,"Chicago, IL",Nashville International,"Nashville, TN",1359,1539,0,,68,409,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5240,Chicago O'Hare International,"Chicago, IL",Buffalo Niagara International,"Buffalo, NY",1815,2033,0,,58,474,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5243,Chicago O'Hare International,"Chicago, IL",Norfolk International,"Norfolk, VA",1931,2239,0,,91,717,104,0,4,0,2
1/13/2017,OO,SkyWest Airlines Inc.,5277,Chicago O'Hare International,"Chicago, IL",Eppley Airfield,"Omaha, NE",1557,1730,0,,73,416,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5280,Chicago O'Hare International,"Chicago, IL",Buffalo Niagara International,"Buffalo, NY",1645,1908,0,,61,474,132,0,0,0,0
1/13/2017,OO,SkyWest Airlines Inc.,5337,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1009,1247,0,,74,612,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5364,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1200,1459,0,,91,733,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5365,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",2047,2131,0,,25,67,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5369,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",1606,1642,0,,16,67,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5392,Chicago O'Hare International,"Chicago, IL",Birmingham-Shuttlesworth International,"Birmingham, AL",730,923,0,,87,584,34,0,0,0,0
1/13/2017,OO,SkyWest Airlines Inc.,5393,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1404,1650,0,,86,612,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5428,Chicago O'Hare International,"Chicago, IL",Hartsfield-Jackson Atlanta International,"Atlanta, GA",621,913,0,,87,606,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5433,Chicago O'Hare International,"Chicago, IL",Salt Lake City International,"Salt Lake City, UT",2106,2359,0,,215,1250,104,0,9,0,2
1/13/2017,OO,SkyWest Airlines Inc.,5466,Chicago O'Hare International,"Chicago, IL",Aspen Pitkin County Sardy Field,"Aspen, CO",1220,1431,0,,166,1013,205,0,2,0,0
1/13/2017,OO,SkyWest Airlines Inc.,5487,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",559,818,0,,50,316,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5495,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",654,945,0,,89,599,21,0,0,0,0
1/13/2017,OO,SkyWest Airlines Inc.,5497,Chicago O'Hare International,"Chicago, IL",Des Moines International,"Des Moines, IA",1346,1517,0,,56,299,0,0,0,0,75
1/13/2017,OO,SkyWest Airlines Inc.,5510,Chicago O'Hare International,"Chicago, IL",Des Moines International,"Des Moines, IA",1754,1933,0,,69,299,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5518,Chicago O'Hare International,"Chicago, IL",Nashville International,"Nashville, TN",1807,1937,0,,66,409,0,0,0,0,19
1/13/2017,OO,SkyWest Airlines Inc.,5527,Chicago O'Hare International,"Chicago, IL",Bradley International,"Hartford, CT",1347,1637,0,,91,783,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5535,Chicago O'Hare International,"Chicago, IL",The Eastern Iowa,"Cedar Rapids/Iowa City, IA",1021,1130,0,,44,196,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5553,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",558,840,0,,79,612,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5556,Chicago O'Hare International,"Chicago, IL",Cincinnati/Northern Kentucky International,"Cincinnati, OH",1151,1405,0,,51,264,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5559,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",1041,1122,0,,17,67,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5580,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1958,2237,0,,76,612,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5590,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1129,1409,0,,83,612,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5597,Chicago O'Hare International,"Chicago, IL",South Bend International,"South Bend, IN",1601,1738,0,,19,84,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5598,Chicago O'Hare International,"Chicago, IL",Detroit Metro Wayne County,"Detroit, MI",1132,1340,0,,51,235,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5610,Chicago O'Hare International,"Chicago, IL",Blue Grass,"Lexington, KY",759,1008,0,,47,323,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5613,Chicago O'Hare International,"Chicago, IL",Quad City International,"Moline, IL",1232,1320,0,,30,139,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5632,Chicago O'Hare International,"Chicago, IL",Gerald R. Ford International,"Grand Rapids, MI",827,1008,0,,26,137,33,0,0,0,0
1/13/2017,OO,SkyWest Airlines Inc.,5637,Chicago O'Hare International,"Chicago, IL",The Eastern Iowa,"Cedar Rapids/Iowa City, IA",1344,1456,0,,46,196,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5644,Chicago O'Hare International,"Chicago, IL",Dane County Regional-Truax Field,"Madison, WI",1224,1339,0,,26,108,0,0,15,0,0
1/13/2017,OO,SkyWest Airlines Inc.,5650,Chicago O'Hare International,"Chicago, IL",Springfield-Branson National,"Springfield, MO",1546,1721,0,,75,438,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5654,Chicago O'Hare International,"Chicago, IL",Harrisburg International,"Harrisburg, PA",653,932,0,,75,594,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5662,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1830,2121,0,,82,612,16,0,0,0,64
1/13/2017,OO,SkyWest Airlines Inc.,5670,Chicago O'Hare International,"Chicago, IL",Harrisburg International,"Harrisburg, PA",2026,2255,0,,69,594,3,0,0,0,20
1/13/2017,OO,SkyWest Airlines Inc.,5673,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",1912,1956,0,,18,67,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5698,Chicago O'Hare International,"Chicago, IL",South Bend International,"South Bend, IN",2053,2237,0,,17,84,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5705,Chicago O'Hare International,"Chicago, IL",City of Colorado Springs Municipal,"Colorado Springs, CO",1655,1852,0,,154,911,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5706,Chicago O'Hare International,"Chicago, IL",James M Cox/Dayton International,"Dayton, OH",822,1021,0,,42,240,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5708,Chicago O'Hare International,"Chicago, IL",James M Cox/Dayton International,"Dayton, OH",1040,1250,0,,44,240,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5732,Chicago O'Hare International,"Chicago, IL",Charleston AFB/International,"Charleston, SC",613,921,0,,103,760,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5783,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",1849,2128,0,,121,802,12,0,0,0,61
1/13/2017,OO,SkyWest Airlines Inc.,5784,Chicago O'Hare International,"Chicago, IL",Joe Foss Field,"Sioux Falls, SD",1553,1737,0,,82,462,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5785,Chicago O'Hare International,"Chicago, IL",Dane County Regional-Truax Field,"Madison, WI",1846,1940,0,,27,108,67,0,0,0,0
1/13/2017,OO,SkyWest Airlines Inc.,5798,Chicago O'Hare International,"Chicago, IL",Boise Air Terminal,"Boise, ID",1921,2217,0,,218,1437,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5813,Chicago O'Hare International,"Chicago, IL",Tucson International,"Tucson, AZ",1007,1326,0,,230,1437,66,0,18,0,6
1/13/2017,OO,SkyWest Airlines Inc.,5825,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",1040,1246,0,,48,316,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5835,Chicago O'Hare International,"Chicago, IL",Hartsfield-Jackson Atlanta International,"Atlanta, GA",2140,29,0,,84,606,0,0,0,0,33
1/13/2017,OO,SkyWest Airlines Inc.,5837,Chicago O'Hare International,"Chicago, IL",Palm Springs International,"Palm Springs, CA",955,1326,0,,301,1651,0,0,62,0,60
1/13/2017,OO,SkyWest Airlines Inc.,5839,Chicago O'Hare International,"Chicago, IL",Aspen Pitkin County Sardy Field,"Aspen, CO",1243,1509,0,,168,1013,,,,,
1/13/2017,OO,SkyWest Airlines Inc.,5849,Chicago O'Hare International,"Chicago, IL",San Antonio International,"San Antonio, TX",1212,1511,0,,147,1041,,,,,
